"1520",214436,"0553213393","Ishmael: An Adventure of the Mind and Spirit"
"1521",178240,"0553234811","The Flanders Panel"
"1522",239692,"0553238000","Half Asleep in Frog Pajamas"
"1523",4091,"0553239813","Skinny Legs and All"
"1524",217701,"0553243055","A Brief History of Time : The Updated and Expanded Tenth Anniversary Edition"
"1525",217516,"0553245694","Snow Crash (Bantam Spectra Book)"
"1526",165987,"0553250426","Dying for Chocolate (Culinary Mysteries (Paperback))"
"1527",168971,"0553250515","Wilderness Tips"
"1528",168877,"0553250531","For the Sake of Elena"
"1529",239569,"0553251481","Spring Collection"
"1530",239070,"0553252828","Cry Wolf"
"1531",239554,"0553256092","Dark Paradise"
"1532",245604,"0553256696","Snow Crash"
"1533",219420,"0553258001","Bellwether"
"1534",224479,"0553258524","Breath of Magic"
"1535",177034,"0553260111","Devil's Waltz (Alex Delaware Novels (Paperback))"
"1536",239486,"0553260219","The Hands of Chaos : A Death Gate Novel, Volume 5 (Death Gate Cycle (Paperback))"
"1537",216869,"0553262505","Night Sins"
"1538",176348,"0553263579","Guilty as Sin"
"1539",238568,"0553265741","Embraced by the Light"
"1540",222204,"0553268449","Missing Joseph"
"1541",244400,"0553268880","Virtual Light"
"1542",248669,"0553268945","The Cereal Murders"
"1543",229681,"0553269828","Star Wars: The Truce at Bakura (Star Wars (Random House Paperback))"
"1544",249496,"0553270257","Natural Causes"
"1545",176785,"0553271067","Elvis, Jesus &amp; Coca-Cola (Kinky Friedman Novels (Paperback))"
"1546",229767,"0553272535","Wouldn't Take Nothing for My Journey Now"
"1547",2255,"0553272586","Seinlanguage"
"1548",172374,"0553272837","The Last Innocent Man"
"1549",241265,"0553273604","The Beekeeper's Apprentice"
"1550",226926,"0553273914","Long After Midnight"
"1551",1585,"055327418X","The Clinic (Alex Delaware Novels (Paperback))"
"1552",233889,"0553274503","Murder at Monticello (Mrs. Murphy Mysteries (Paperback))"
"1553",237856,"0553275852","The Alienist"
"1554",173311,"0553275860","The Diamond Age"
"1555",234714,"0553277472","A Game of Thrones (A Song of Ice and Fire, Book 1)"
"1556",215148,"0553277839","Critical Judgment"
"1557",245446,"0553278029","With This Ring"
"1558",219353,"0553278223","Dream Stone"
"1559",3462,"0553278746","Prime Cut"
"1560",240495,"0553278916","The Last Family"
"1561",250367,"0553279912","Touch of Enchantment"
"1562",244039,"0553280147","The Silver Rose"
"1563",237990,"0553280325","Stealing Shadows (Shadows Trilogy (Paperback))"
"1564",215180,"0553280589","Send No Flowers"
"1565",4090,"0553280643","Miracle Cure"
"1566",219008,"0553282476","Hiding in the Shadows (Shadows Trilogy (Paperback))"
"1567",250832,"0553283685","A Letter of Mary (Mary Russell Novels (Paperback))"
"1568",224236,"0553285343","The Next Accident"
"1569",237064,"0553285653","The Hostage Bride"
"1570",237091,"0553285947","Ashes to Ashes"
"1571",3100,"0553286390","Fear Nothing"
"1572",165769,"0553287737","The Matarese Countdown"
"1573",175257,"0553288202","A Clash of Kings (A Song of Fire and Ice, Book 2)"
"1574",2010,"0553289063","The Years of Rice and Salt"
"1575",250543,"0553289411","House Atreides (Dune: House Trilogy, Book 1)"
"1576",166391,"055328942X","House Harkonnen (Dune: House Trilogy, Book 2)"
"1577",235705,"0553290789","Cloud Nine"
"1578",172783,"0553290797","Justice Hall: A Mary Russell Novel (Mary Russell Novels (Paperback))"
"1579",240918,"0553291009","Final Target"
"1580",223191,"0553293761","Body of Lies"
"1581",170997,"0553294385","Summer Light"
"1582",170850,"055329461X","From the Corner of His Eye"
"1583",167892,"0553295772","One Door Away from Heaven"
"1584",242500,"0553295977","By the Light of the Moon"
"1585",170527,"0553296124","The Man Who Ate the 747"
"1586",2854,"0553296981","Tick Tock"
"1587",227859,"0553297341","To Kiss a Spy (Get Connected Romances)"
"1588",173743,"0553297988","Kissed by Shadows (Get Connected Romances)"
"1589",1928,"0553299506","Touching Evil"
"1590",177233,"0553348973","Whisper of Evil (Hooper, Kay. Evil Trilogy.)"
"1591",277439,"0553373803","Kingdom Of Moonlight"
"1592",251050,"0553375407","The Perfect Summer"
"1593",175283,"0553377868","Dead Aim"
"1594",233041,"0553377876","The Survivors Club"
"1595",170771,"0553377884","Once a Thief"
"1596",220867,"0553380168","Always a Thief"
"1597",176656,"0553380958","Reap the Wind"
"1598",168736,"0553560247","A Place of Hiding"
"1599",166825,"0553560468","The Face"
"1600",176916,"0553561278","The Taking (Koontz, Dean)"
"1601",242914,"0553561367","Remains of the Day"
"1602",250406,"055356160X","Star Wars Episode I: The Phantom Menace"
"1603",174142,"0553561618","Kristy's Great Idea (The Baby-Sitter's Club #1)"
"1604",166824,"0553562614","Charlotte's Web"
"1605",244710,"0553562967","Titanic: The Long Night"
"1606",223391,"0553563343","Harry Potter and the Sorcerer's Stone (Book 1)"
"1607",215772,"0553563521","Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback))"
"1608",230687,"0553563696","Out of the Dust (Apple Signature Edition)"
"1609",1436,"055356451X","Stuart Little"
"1610",234165,"0553564528","The Magic School Bus Lost in the Solar System (Magic School Bus (Paperback))"
"1611",216495,"0553565915","The Magic School Bus on the Ocean Floor (Magic School Bus (Paperback))"
"1612",277523,"0553566040","Welcome Back, Stacey (Baby-Sitters Club, 28)"
"1613",241565,"0553566067","Claudia and the Phantom Phone Calls (Baby-Sitters Club, 2)"
"1614",250398,"055356773X","Karen's Goodbye (Baby-Sitters Little Sister, 19)"
"1615",240177,"0553568728","Stay Out of the Basement (Goosebumps, No 2)"
"1616",176658,"0553568760","Monster Blood (Goosebumps, No 3)"
"1617",219209,"0553568914","Dealing With Dragons (Enchanted Forest Chronicles (Paperback))"
"1618",241527,"0553569058","Night Frights: Thirteen Scary Stories"
"1619",1797,"0553569074","A Solitary Blue (Point)"
"1620",235442,"0553569155","Calling on Dragons (Read with Me Paperbacks)"
"1621",169824,"0553569791","Meet the Stars of Buffy the Vampire Slayer"
"1622",218636,"0553571656","Night of the Living Dummy III (Goosebumps, No 40)"
"1623",1261,"0553571818","Bad Hare Day (Goosebumps, No 41)"
"1624",213141,"055357230X","The Beast from the East (Goosebumps, No 43)"
"1625",218411,"0553572350","How to Kill a Monster (Goosebumps, No 46)"
"1626",225731,"0553572997","How I Learned to Fly (Goosebumps, No 52)"
"1627",167813,"0553573314","The Invasion (Animorphs, No 1)"
"1628",236280,"0553573403","The Visitor (Animorphs, No 2)"
"1629",171382,"0553574086","The Encounter (Animorphs , No 3)"
"1630",211176,"0553574094","The Message (Animorphs , No 4)"
"1631",240883,"0553574310","Captain Underpants and the Attack of the Talking Toilets: Another Epic Novel (Captain Underpants (Paper))"
"1632",172091,"0553574671","Northern Lights (His Dark Materials S.)"
"1633",170724,"0553574965","The Stranger (Animorphs (Paperback Numbered))"
"1634",235146,"0553575007","The Secret (Animorphs, No 9)"
"1635",170256,"0553575244","Julie and Romeo"
"1636",249688,"0553575538","The Devil in the White City : Murder, Magic, and Madness at the Fair That Changed America (Illinois)"
"1637",215304,"0553576011","The Shelters of Stone (Earth's Children Series, No 5)"
"1638",222834,"0553576623","God Save the Sweet Potato Queens"
"1639",243448,"0553576925","Guenevere, Queen of the Summer Country (Guenevere Novels (Paperback))"
"1640",170519,"0553577808","Sloppy Firsts : A Novel"
"1641",223768,"0553578693","Second Helpings : A Novel"
"1642",244445,"0553578901","Quidditch Through the Ages"
"1643",225066,"0553579606","The Hobbit: or There and Back Again"
"1644",231494,"0553579754","Riding the Bus with My Sister: A True Life Journey"
"1645",242788,"0553579835","Everything Is Illuminated: A Novel"
"1646",224435,"0553579908","The Eyre Affair (Alex Awards (Awards))"
"1647",224342,"0553580078","In This Mountain"
"1648",211713,"0553580272","Lost in a Good Book: A Thursday Next Novel"
"1649",212124,"0553580302","Leaving Home/a Collection of Lake Wobegon Stories"
"1650",278346,"0553580388","Spy Catcher: The Candid Autobiography of a Senior Intelligence Officer"
"1651",213915,"055358099X","Insomnia"
"1652",219254,"0553581112","Rose Madder"
"1653",251721,"0553582135","Fiona Range"
"1654",242515,"0553582143","Bridget Jones : The Edge of Reason"
"1655",3856,"0553582658","The Passion of Artemisia"
"1656",209265,"0553582747","Shock Wave (Dirk Pitt Adventures (Paperback))"
"1657",214890,"0553582755","Silent Night : A Christmas Suspense Story"
"1658",232,"0553582763","Legend"
"1659",244007,"0553582801","The SEA HUNTERS"
"1660",242029,"0553582895","The First Wives Club Movie Tie In"
"1661",239467,"0553582909","Ransom"
"1662",177688,"0553582925","The BRIDE - PROMOTIONAL"
"1663",175100,"0553583077","An Angel for Emily"
"1664",234948,"0553583085","She's Come Undone (Oprah's Book Club (Paperback))"
"1665",239141,"0553583441","Contact"
"1666",2399,"0553583468","You Belong To Me"
"1667",237434,"0553583905","We'll Meet Again"
"1668",4066,"0553584049","Before I Say Good-Bye"
"1669",235884,"0553584383","Timepiece"
"1670",236593,"0553584510","House of Cards (Star Trek New Frontier, No 1)"
"1671",209875,"0553585118","The Two Front War (Star Trek New Frontier, No 3)"
"1672",239854,"0553585681","High Tide"
"1673",250936,"0553586122","Forever... : A Novel of Good and Evil, Love and Hope"
"1674",176230,"0553801309","Isabel's Bed"
"1675",209186,"0553801430","Bloodstream"
"1676",211767,"0553802488","SKATING FOR THE GOLD"
"1677",408,"055380250X","Coyote Moon (Buffy the Vampire Slayer, Book 3)"
"1678",505,"0571154913","Raven (Orphans)"
"1679",209464,"0590010891","Thrill"
"1680",225191,"0590112899","Lethal Seduction"
"1681",232222,"0590224735","She's Come Undone (Oprah's Book Club)"
"1682",241306,"059030271X","Term Limits"
"1683",172010,"059033123X","The Einstein Papers"
"1684",249989,"0590353403","Postmortem (Kay Scarpetta Mysteries (Paperback))"
"1685",223325,"059035342X","Bag of Bones"
"1686",175123,"0590371258","Hearts In Atlantis"
"1687",175000,"0590406205","Last Dance, Last Chance (Ann Rule's Crime Files)"
"1688",233564,"0590414291","All Through the Night (Holiday Classics)"
"1689",168245,"0590414313","Every Dead Thing"
"1690",221309,"0590425013","The Perks of Being a Wallflower"
"1691",214581,"0590435132","Angels &amp; Demons"
"1692",276521,"0590436414","Deception Point"
"1693",248613,"0590453661","A Springwater Christmas (Springwater Seasons)"
"1694",246874,"059045367X","The Christmas Box Collection : The Christmas Box Timepiece The Letter"
"1695",245029,"0590457225","Deadly Decisions"
"1696",172700,"0590460463","Fatal Voyage"
"1697",250851,"0590471570","The Green Mile"
"1698",238186,"0590484672","Heartbreaker"
"1699",174568,"0590514776","Mercy"
"1700",876,"0590568779","Mr. Perfect"
"1701",177180,"0590568787","Lake News"
"1702",176236,"0590568809","The Vineyard"
"1703",214315,"0590568833","Jewel"
"1704",243863,"0590568892","Willow (Debeers)"
"1705",242499,"0590629778","Cinnamon (Shooting Stars)"
"1706",229768,"0590629786","The Blue Nowhere : A Novel"
"1707",175205,"0590629794","Blackbird: A Childhood Lost and Found"
"1708",238362,"0590629808","Blackbird : A Childhood Lost and Found"
"1709",248274,"0590634275","The Girl Who Loved Tom Gordon"
"1710",229502,"0590660543","TIME AND AGAIN"
"1711",169006,"0590997262","ROAD LESS TRAVELED : A New Psychology of Love, Traditional Values, and Spritual Growth (Touchstone Books (Paperback))"
"1712",213628,"0590997297","GHOST STY"
"1713",172837,"0609606727","MY SWEET AUDRINA"
"1714",222492,"0609608444","Les Miserables (Enriched Classics)"
"1715",217211,"0609610597","SHIPPING NEWS"
"1716",244485,"060980619X","The Good Earth (Enriched Classics)"
"1717",236668,"0609806505","Trust Me"
"1718",242397,"0609807900","Everlasting Love"
"1719",243876,"0609807919","The Girlfriends' Guide to Pregnancy"
"1720",236961,"0613329740","LUCKY"
"1721",215421,"0618002219","Night Whispers"
"1722",211264,"0618045996","Someone to Watch Over Me : A Novel"
"1723",220892,"0618126988","Hitchhikers's Guide to the Galaxy"
"1724",251243,"0618173870","POSSESSION"
"1725",211937,"0670030643","A Tangled Web"
"1726",222372,"0670031046","A Gift of Love"
"1727",175978,"0670031909","Waiting to Exhale"
"1728",231081,"0670032379","The Bookman's Wake (Cliff Janeway Novels (Paperback))"
"1729",231735,"0670813028","Let Me Call You Sweetheart"
"1730",226007,"067081976X","The Color Purple"
"1731",174179,"0670820555","LONESOME DOVE"
"1732",209486,"0670844527","It's Always Something"
"1733",224013,"0670855030","GARDEN OF SHADOWS (Dollanger Saga (Paperback))"
"1734",175254,"0670858692","Heat and Dust"
"1735",210035,"0670869902","DARK ANGEL (Casteel Saga (Paperback))"
"1736",168639,"0670878847","Guardian Angel"
"1737",173930,"067088300X","While My Pretty One Sleeps"
"1738",222488,"0670891568","Lonesome Dove"
"1739",245790,"0670892963","The Temple of My Familiar"
"1740",215607,"0670894494","The Duchess"
"1741",170837,"0671000306","Mountain Laurel"
"1742",176037,"067100042X","WHISPER OF DEATH : WHISPER OF DEATH"
"1743",240107,"0671001701","EVERYTHING SHE EVER WANTED"
"1744",217566,"0671001809","Wifey"
"1745",237477,"0671002481","LONG DARK TEA TIME OF THE SOUL"
"1746",240887,"0671003356","FOREVER : A Novel of Good and Evil, Love and Hope"
"1747",248775,"0671003364","A Knight in Shining Armor"
"1748",251242,"0671003518","Contamination (Star Trek: The Next Generation, No. 16)"
"1749",225411,"0671003593","Seven Habits Of Highly Effective People"
"1750",228181,"0671003755","The Ship Who Searched"
"1751",177870,"0671004107","Othello"
"1752",225887,"0671004549","CUCKOO'S EGG"
"1753",175886,"0671004565","Meridian"
"1754",712,"0671004573","Wildest Hearts"
"1755",175873,"0671008978","Petals on the Wind (Dollanganger)"
"1756",249223,"0671013955","DELUSIONS OF GRANDMA"
"1757",165884,"0671013971","REMEMBER ME (REMEMBER ME)"
"1758",220931,"067101417X","Once and Always"
"1759",234816,"067101420X","Honor's Splendour"
"1760",746,"0671015648","The Lion's Lady"
"1761",231727,"0671016768","The Velvet Promise"
"1762",238079,"0671016792","Lost Lady"
"1763",239834,"0671017144","Almost Heaven"
"1764",276964,"0671020315","DRAGON"
"1765",219671,"0671020943","The Maiden"
"1766",215953,"067102096X","Wishes"
"1767",223331,"0671021001","The Invitation"
"1768",247444,"0671023187","REMEMBRANCE : REMEMBRANCE"
"1769",230402,"0671023225","The Klingon Dictionary (Star Trek: All)"
"1770",168212,"0671023616","The Red Horseman"
"1771",238472,"067102423X","Loves Music, Loves to Dance"
"1772",171758,"0671024248","She's Come Undone"
"1773",250477,"067102535X","Pearl in the Mist (Landry)"
"1774",226031,"0671027123","If You Really Loved Me"
"1775",231795,"067102731X","Plain Truth"
"1776",169465,"0671027344","A RIVER RUNS THROUGH IT AND OTHER STORIES : AND OTHER STORIES"
"1777",227377,"0671027360","Possessing the Secret of Joy"
"1778",219013,"0671027387","All Around the Town"
"1779",227072,"0671027522","A Fever in the Heart : Ann Rule's Crime Files, Volume III"
"1780",238739,"0671027646","The End Of The Dream The Golden Boy Who Never Grew Up : Ann Rules Crime Files Volume 5"
"1781",231897,"0671028367","Flavor of the Month"
"1782",217173,"0671028375","FIRST WIVES CLUB"
"1783",211288,"0671032658","WLD ACCORDNG GARP"
"1784",226713,"0671034006","PETALS ON WIND"
"1785",853,"0671034022","WAITING TO EXHALE"
"1786",2996,"0671034065","Moonlight Becomes You"
"1787",235888,"067103619X","Pretend You Don't See Her"
"1788",209156,"0671036505","The Lottery Winner : Alvirah And Willy Stories"
"1789",172326,"0671038184","And Never Let Her Go : Thomas Capano: The Deadly Seducer"
"1790",250322,"0671039903","Prince Charming"
"1791",174195,"0671039938","KNIGHTS"
"1792",2439,"0671042262","Kitchen"
"1793",1248,"0671042556","I'll Be Seeing You"
"1794",247201,"0671042564","The Blessing"
"1795",251391,"0671042858","Uh-Oh: Some Observations from Both Sides of the Refrigerator Door"
"1796",170154,"0671204971","Secret History, The"
"1797",220314,"0671250671","The Night Manager"
"1798",165728,"0671441981","Dark Rivers of the Heart: A Novel"
"1799",245257,"0671461494","Standing in the Rainbow : A Novel"
"1800",235684,"0671468200","Pompeii: A Novel"
"1801",252233,"0671504398","Midnight in the Garden of Good and Evil: A Savannah Story"
"1802",229632,"067150987X","Traveling Mercies: Some Thoughts on Faith"
"1803",231351,"0671510053","Primary Colors: A Novel of Politics"
"1804",220370,"0671510126","Silent Witness"
"1805",178069,"0671516922","I Was Amelia Earhart"
"1806",171765,"0671521500","Chasing Cezanne"
"1807",227930,"0671524313","Billy Straight: A Novel"
"1808",211145,"0671524968","Dr. Death: A Novel"
"1809",215078,"0671525743","The Maltese Falcon (Vintage Crime/Black Lizard)"
"1810",238540,"0671525832","Lolita (Vintage International)"
"1811",212789,"0671527215","The Road from Coorain"
"1812",246196,"0671527886","A Year in Provence"
"1813",209684,"067153288X","The Sound and the Fury (Vintage International)"
"1814",171774,"0671536613","As I Lay Dying: The Corrected Text (Vintage International)"
"1815",242962,"0671537458","Invisible Man"
"1816",212835,"0671567829","A Midwife's Tale : The Life of Martha Ballard, Based on Her Diary, 1785-1812"
"1817",235011,"0671568175","The House on Mango Street (Vintage Contemporaries)"
"1818",237577,"0671617028","American Psycho (Vintage Contemporaries)"
"1819",220091,"0671623249","Parliament of Whores: A Lone Humorist Attempts to Explain the Entire U.S. Government"
"1820",173850,"0671638688","All the Pretty Horses (The Border Trilogy, Vol 1)"
"1821",244874,"067164257X","Written on the Body"
"1822",238419,"0671644459","In Cold Blood (Vintage International)"
"1823",232611,"0671646575","Breakfast at Tiffany's: And Three Stories (First Vintage International)"
"1824",172539,"0671656597","Girl, Interrupted"
"1825",178195,"0671670069","Hotel Pastis : A Novel of Provence"
"1826",228947,"0671673688","Angels &amp; Insects : Two Novellas"
"1827",250015,"067168390X","Mama Makes Up Her Mind: And Other Dangers of Southern Living"
"1828",215832,"0671683993","Nobody's Fool (Vintage Contemporaries)"
"1829",172370,"0671689711","Confederates in the Attic : Dispatches from the Unfinished Civil War (Vintage Departures)"
"1830",247626,"0671689762","The Sportswriter (Vintage Contemporaries)"
"1831",247060,"0671690582","An Unquiet Mind"
"1832",277984,"067169071X","Corelli's Mandolin : A Novel"
"1833",170804,"0671693816","Quite a Year for Plums: A Novel"
"1834",3374,"0671694049","The Stars My Destination"
"1835",819,"0671695304","Sleeping at the Starlite Motel: And Other Adventures on the Way Back Home"
"1836",224115,"0671705091","The Law of Similars"
"1837",3282,"067170561X","In the Skin of a Lion: A Novel"
"1838",249791,"0671708635","A Civil Action"
"1839",242891,"0671721291","Oscar and Lucinda"
"1840",251263,"0671722816","Martin Dressler : The Tale of an American Dreamer (Vintage Contemporaries)"
"1841",229076,"0671726889","The Broke Diaries: The Completely True and Hilarious Misadventures of a Good Girl Gone Broke"
"1842",219149,"067172701X","Fear and Loathing in Las Vegas : A Savage Journey to the Heart of the American Dream"
"1843",277629,"0671728571","Wild Magic (Immortals (Paperback))"
"1844",177186,"0671729470","Stargirl"
"1845",3965,"0671732277","POSTCARDS"
"1846",277639,"067173685X","OLD MAN AND THE SEA"
"1847",171157,"0671737627","Farewell To Arms"
"1848",3017,"0671737821","MOONLIGHT BECOMES YOU"
"1849",239374,"067173783X","Lies My Teacher Told Me : Everything Your American History Textbook Got Wrong"
"1850",222906,"0671739743","THREE TO GET DEADLY : A Stephanie Plum Novel"
"1851",236032,"0671739778","ACCORDION CRIMES"
"1852",245346,"0671742558","Catch 22"
"1853",245088,"0671742760","Succulent Wild Woman"
"1854",1706,"0671743791","The BODACIOUS BOOK OF SUCCULENCE : DARING TO LIVE YOUR SUCCULENT WILD LIFE"
"1855",246766,"0671743856","MY STORY"
"1856",242445,"0671744585","Before I Say Good-Bye : A Novel"
"1857",229656,"0671744607","Apocalypse Wow"
"1858",170702,"067174559X","ONE DAY MY SOUL JUST OPENED UP : 40 DAYS AND 40 NIGHTS TOWARD SPIRITUAL STRENGTH AND PERSONAL GROWTH"
"1859",248704,"0671748882","Angela's Ashes: A Memoir"
"1860",236235,"0671758896","STONES FROM THE RIVER"
"1861",220479,"0671759213","HOLDING OUT : A NOVEL"
"1862",232047,"0671759361","Tis : A Memoir"
"1863",170545,"0671769200","True at First Light : A Fictional Memoir"
"1864",251499,"0671776134","Close Range : Wyoming Stories"
"1865",735,"0671776975","Dreams Of My Russian Summers: A Novel"
"1866",216962,"0671789422","Hearts In Atlantis : New Fiction"
"1867",249064,"0671793489","The Empty Chair"
"1868",215256,"0671793551","All Through The Night : A Suspense Story"
"1869",228445,"0671793578","Lucky"
"1870",224768,"0671794507","SINGLE &amp; SINGLE"
"1871",236994,"0671797050","Pay It Forward: A Novel"
"1872",251518,"0671822209","A Heartbreaking Work Of Staggering Genius : A Memoir Based on a True Story"
"1873",222688,"0671829777","LAKE NEWS : A Novel"
"1874",227814,"0671864173","Tis: A Memoir"
"1875",277157,"0671867113","The Girl Who Loved Tom Gordon : A Novel"
"1876",167556,"0671867156","Angela's Ashes (MMP) : A Memoir"
"1877",250725,"0671867172","Angelas Ashes: A Memoir"
"1878",177569,"0671868713","The Vision of Emma Blau : A Novel"
"1879",174861,"0671870963","ANGELA'S ASHES"
"1880",239788,"0671873172","The Frugal Gourmet"
"1881",213531,"0671880187","One (Silver Arrow Books)"
"1882",228128,"0671888587","Serpent's Tooth: A Peter Decker/Rina Lazarus Novel (Peter Decker &amp; Rina Lazarus Novels (Hardcover))"
"1883",241042,"0671891081","Jupiter's Bones: A Novel (Peter Decker &amp; Rina Lazarus Novels (Hardcover))"
"1884",213191,"0679401032","The Scandalous Summer of Sissy Leblanc: A Novel"
"1885",238889,"0679410325","Miss Julia Speaks Her Mind : A Novel"
"1886",228073,"0679417796","The Dark Is Rising"
"1887",175278,"0679425136","Silver on the Tree"
"1888",228245,"0679425241","The View from Saturday (Jean Karl Books (Paperback))"
"1889",229102,"067942525X","Hound of the Baskervilles (Aladdin Classics)"
"1890",172293,"0679426159","The Seeing Stone (The Spiderwick Chronicles, Book 2)"
"1891",234879,"0679427430","The Meaning Of Life"
"1892",170759,"0679428895","Jolie Blon's Bounce : A Novel"
"1893",238319,"0679429220","The Summer of My Greek Taverna : A Memoir"
"1894",222670,"0679430946","Daddy's Little Girl"
"1895",224992,"0679432477","Kitchen Privileges : A Memoir"
"1896",233924,"0679441557","Dreamcatcher"
"1897",212859,"0679442405","George W. Bushisms : The Slate Book of The Accidental Wit and Wisdom of our 43rd President"
"1898",238731,"0679442790","A Beautiful Mind: The Life of Mathematical Genius and Nobel Laureate John Nash"
"1899",2375,"0679446486","The Shipping News : A Novel"
"1900",175529,"0679448594","Fall On Your Knees (Oprah #45)"
"1901",3066,"0679450408","Brick Lane: A Novel"
"1902",233117,"0679450432","The Funny Thing Is..."
"1903",228727,"0679450440","Wideacre : A Novel"
"1904",177113,"0679450548","Plan of Attack"
"1905",276762,"0679454446","Against All Enemies: Inside America's War on Terror"
"1906",251560,"0679454454","Cry, the Beloved Country (Oprah's Book Club)"
"1907",223211,"0679455116","Enemy Within"
"1908",167223,"0679457313","If Only It Were True"
"1909",2589,"0679459596","The First Time"
"1910",168456,"0679459618","Grand Avenue"
"1911",167865,"0679459626","Scandalous (Banning Sisters Trilogy)"
"1912",218160,"0679722645","The Woman Next Door"
"1913",169130,"0679723161","An Accidental Woman"
"1914",212888,"0679724362","True to Form : A Novel"
"1915",251122,"0679731148","Pay It Forward"
"1916",216336,"0679732241","Jinxed"
"1917",242849,"067973225X","The Second Time Around : A Novel"
"1918",171007,"0679732764","Good in Bed"
"1919",174834,"0679733760","In Her Shoes : A Novel"
"1920",230599,"0679734775","Blue Gold : A Novel from the NUMA Files (NUMA Files (Paperback))"
"1921",178458,"0679735771","Perfect Match: A Novel"
"1922",170721,"0679737898","The Constant Gardener"
"1923",212991,"0679744398","Mother of Pearl"
"1924",223105,"0679744479","River Road (Ross, Joann. Callahan Brothers Trilogy, 2.)"
"1925",230985,"0679745580","The Mulberry Tree"
"1926",243651,"0679745653","The Stone Monkey (Lincoln Rhyme Novels (Paperback))"
"1927",177349,"0679746048","Every Breath You Take : A True Story of Obsession, Revenge, and Murder"
"1928",218240,"0679751114","Flight"
"1929",214138,"0679751343","CSI: Sin City"
"1930",214348,"0679751602","Letters for Emily"
"1931",227250,"0679753338","On Writing"
"1932",174827,"067975833X","He Sees You When You're Sleeping : A Novel"
"1933",226976,"0679762108","Everything's Eventual : 14 Dark Tales"
"1934",246671,"0679763309","Magnolia Moon (Callahan Brothers Trilogy)"
"1935",251339,"067976397X","Tinker, Tailor, Soldier, Spy"
"1936",244484,"067976402X","Trading Places"
"1937",170767,"0679764925","The Song Reader"
"1938",178035,"0679767800","Fall on Your Knees (Oprah's Book Club)"
"1939",177638,"0679770151","Why Girls Are Weird : A Novel"
"1940",219259,"0679771476","The Snow Garden"
"1941",4221,"0679772669","Speaks the Nightbird, Volume I : Judgment of the Witch"
"1942",242269,"0679772677","The Physician"
"1943",1155,"0679777504","Easy"
"1944",213708,"0679781277","97 Ways to Make A Baby Laugh"
"1945",224904,"0679783571","What to Expect When You're Expecting, Third Edition"
"1946",1192,"0679785892","Witch Child"
"1947",213851,"067988288X","The Mothman Prophecies"
"1948",220307,"0679886370","Kushiel's Dart"
"1949",174692,"0679893105","Under the Tuscan Sun"
"1950",245215,"068480087X","A Walk in the Woods: Rediscovering America on the Appalachian Trail"
"1951",169476,"0684801221","A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail)"
"1952",217212,"0684801469","The Things They Carried"
"1953",248383,"0684810387","Tender at the Bone: Growing Up at the Table"
"1954",171082,"0684818868","Falling Leaves: The True Story of an Unwanted Chinese Daughter"
"1955",174986,"0684822652","I'm a Stranger Here Myself: Notes on Returning to America After 20 Years Away"
"1956",233928,"0684831546","In a Sunburned Country"
"1957",245102,"0684833395","Jemima J: A Novel About Ugly Ducklings and Swans"
"1958",232752,"068483376X","Catch Me If You Can: The True Story of a Real Fake"
"1959",227591,"0684833778","A Year by the Sea: Thoughts of an Unfinished Woman"
"1960",169054,"0684835819","Bookends : A Novel"
"1961",248772,"0684835983","Babyville"
"1962",278356,"0684836491","Fourplay: A Novel"
"1963",212802,"0684841347","Straight Talking : A Novel"
